BUDGETUNIT,SCHOOLID,SCHOOLNAME,SCHOOLADDR,GOVERNANCE,COLLABORAT,GEOGRAPHIC,MANAGEDBYN,CPSUNIT,1314_NCES,1314_CPS U,1314_ISBE,1314_Oracl,1314_Class,1314_Schoo,1314_S_Typ,1314_Sch_1,1314_Gover,1314_Chart,1314_Grade,1314_Atten,1314_Progr,1314_Ward,1314_Commu,1314_Com_1,1314_IL Se,1314_IL Re,1314_US Co,1314_Geogr,1314_Geo_1,1314_Cook,1314_Censu,X,Y,Location 1
U26631,610367,DEPRIEST,139 S Parkside Ave,District,Network 3,Network 3,Network 3,8050,170993001177,8050,150162990252605,26631,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||IB||,29,25,Austin,4,8,7,Austin,25,1,170312521011008,-87.76629755491193,41.877978833659107,"139 S Parkside Ave
(41.877978833659, -87.76629755491)"
U22451,610368,"HUGHES, L",240 W 104th St,District,Network 13,Network 13,Network 13,8060,170993000899,8060,150162990252620,22451,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Magnet_Cluster||Math_Science||Technology||Childrens_Engineering||World_Language||Early_Childhood_Program||STEM||,34,49,Roseland,14,28,2,Far South Side,22,5,170314910003006,-87.629868659215433,41.705342322051301,"240 W 104th St
(41.705342322051, -87.62986865921)"
U26651,610369,"JACKSON, M",917 W 88th St,District,Network 11,Network 11,Network 11,8090,170993001091,8090,150162990252046,26651,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,21,71,Auburn Gresham,14,27,1,Auburn Gresham,5,4,170317114002018,-87.6467667341972,41.734125472610266,"917 W 88th St
(41.734125472610, -87.64676673419)"
U55161,610380,"WILLIAMS, D",4934 S Wabash Ave,District,Network 9,Network 9,Network 9,7200,170993005804,7200,150162990250856,55161,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,CTE_CCA||AVID||,3,38,Grand Boulevard,3,5,7,Bronzeville,15,3,170313818001010,-87.625029980154764,41.806117597394127,"4934 S Wabash Ave
(41.806117597394, -87.62502998015)"
U55191,610381,BRONZEVILLE HS,4934 S Wabash Ave,District,Network 9,Network 9,OS4,7270,170993005792,7270,150162990250834,55191,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,IB||,3,38,Grand Boulevard,3,5,7,Bronzeville,15,3,170313818001010,-87.625004468514732,41.805204170775767,"4934 S Wabash Ave
(41.805204170775, -87.62500446851)"
U55171,610383,GREATER LAWNDALE HS,3120 S Kostner Ave,District,Network 7,Network 7,Network 7,7600,170993005793,7600,150162990250835,55171,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,NA||,22,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170318305001006,-87.735299469173626,41.833507274799437,"3120 S Kostner Ave
(41.833507274799, -87.73529946917)"
U55151,610384,INFINITY HS,3120 S Kostner Ave,District,Network 7,Network 7,Network 7,7680,170993005795,7680,150162990250837,55151,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,AVID||,22,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170318305001006,-87.735277961155745,41.836168819021353,"3120 S Kostner Ave
(41.836168819021, -87.73527796115)"
U55181,610385,MULTICULTURAL ACAD SCHOLARSHIP,3120 S Kostner Ave,District,Network 7,Network 7,Network 7,7630,170993005794,7630,150162990250836,55181,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,NA||,22,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170318305001006,-87.735283297455524,41.83528187381301,"3120 S Kostner Ave
(41.835281873813, -87.73528329745)"
U67021,610386,PEACE AND EDUCATION HS,4946 S Paulina St,District,Network 8,Network 8,Options,1123,170993002596,1123,150162990253784,67021,Option,CPS,Alternative/District,HS,District,,HS,10th-12th,NA||,16,61,New City,3,6,7,McKinley Park,17,7,170316113003011,-87.667377764977701,41.80351471606285,"4946 S Paulina St
(41.803514716062, -87.66737776497)"
U28151,610389,ORR HS,730 N Pulaski Rd,District,Network 5,Network 5,AUSL,1830,170993005179,1830,150162990250847,28151,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,NA||,28,23,Humboldt Park,5,10,7,Garfield - West Humboldt,20,1,170318421005012,-87.726166331487079,41.894448826656095,"730 N Pulaski Rd
(41.894448826656, -87.72616633148)"
U45221,610390,RICKOVER HS,5900 N Glenwood Ave,District,Network 2,Network 2,Military,7140,170993005078,7140,150162990250828,45221,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,Military||,48,77,Edgewater,7,14,9,Ravenswood,30,10,170310305002008,-87.665788508277288,41.989020710016909,"5900 N Glenwood Ave
(41.989020710016, -87.66578850827)"
U46511,610391,LINDBLOM HS,6130 S Wolcott Ave,District,Network 11,Network 11,Network 11,7110,170993005791,7110,150162990250833,46511,CPS,Regular,"District, non-alternative",HS,District,,"ES, HS","7th-8th, 9th-12th",NA||,15,67,West Englewood,3,6,7,Englewood,4,2,170316706002004,-87.671661850094111,41.782040803475006,"6130 S Wolcott Ave
(41.782040803475, -87.67166185009)"
U52011,610392,WORLD LANGUAGE HS,3120 S Kostner Ave,District,Network 7,Network 7,Network 7,4460,170993005788,4460,150162990250830,52011,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,NA||,22,30,South Lawndale,11,21,4,Pilsen - Little Village,16,7,170318305001006,-87.73529221689698,41.834396617572182,"3120 S Kostner Ave
(41.834396617572, -87.73529221689)"
U26861,610394,UPLIFT HS,900 W Wilson Ave,District,Network 2,Network 2,Network 2,2210,170993005787,2210,150162990250829,26861,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,NA||,46,3,Uptown,7,13,9,Ravenswood,30,10,170310315013003,-87.652473346012627,41.965547462054175,"900 W Wilson Ave
(41.965547462054, -87.65247334601)"
U26791,610396,TARKINGTON,3330 W 71st St,District,Network 10,Network 10,AUSL,7160,170993005803,7160,150162990252943,26791,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,18,66,Chicago Lawn,1,1,1,Chicago Lawn,8,11,170316609003011,-87.706444648143375,41.764407076150796,"3330 W 71st St
(41.764407076150, -87.70644464814)"
U46521,610402,DEVRY HS,3300 N Campbell Ave,District,Network 4,Network 4,Network 4,6990,170993005790,6990,150162990250832,46521,CPS,Regular,"District, non-alternative",HS,District,,HS,11th-12th,NA||,47,5,North Center,6,11,5,Logan,9,12,170318437001021,-87.690761391815883,41.941387640204425,"3300 N Campbell Ave
(41.941387640204, -87.69076139181)"
U26881,610405,SUDER,2022 W Washington Blvd,District,Network 6,Network 6,Network 6,6340,170993005801,6340,150162990252941,26881,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Magnet||Montessori||Early_Childhood_Program||,2,28,Near West Side,5,10,7,Near West,23,1,170318378002014,-87.677636112129392,41.883214517768714,"2022 W Washington Blvd
(41.883214517768, -87.67763611212)"
U49131,610499,COLLINS HS,1313 S Sacramento Dr,District,Network 5,Network 5,AUSL,1045,170993099995,1045,150162990250841,49131,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,NA||,24,29,North Lawndale,5,9,7,North Lawndale,19,2,170318431001005,-87.702041585747736,41.864148567943801,"1313 S Sacramento Dr
(41.864148567943, -87.70204158574)"
U49141,610501,AUSTIN POLY HS,231 N Pine Ave,District,Network 3,Network 3,Network 3,1065,170993099998,1065,150162990250840,49141,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,CTE_CCA||,28,25,Austin,4,8,7,Austin,25,1,170312519003008,-87.76190894991862,41.885122944157253,"231 N Pine Ave
(41.885122944157, -87.76190894991)"
U49151,610502,MARINE MILITARY HS,145 S Campbell Ave,District,Network 6,Network 6,Military,1085,170993099985,1085,150162990250842,49151,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,Military||,2,28,Near West Side,5,10,7,Near West,23,1,170312808001010,-87.688313723793726,41.879123459627685,"145 S Campbell Ave
(41.879123459627, -87.68831372379)"
U29411,610503,FRAZIER PROSPECTIVE,4027 W Grenshaw St,District,Network 5,Network 5,Network 5,5850,170993099989,5850,150162990252945,29411,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Magnet||IB||,24,29,North Lawndale,5,9,7,North Lawndale,19,2,170318430002027,-87.727244378577339,41.866979627233846,"4027 W Grenshaw St
(41.866979627233, -87.72724437857)"
U26891,610504,THOMAS,3625 S Hoyne Ave,District,Network 8,Network 8,Network 8,6710,170993005886,6710,150162990253787,26891,CPS,Regular,"District, Special Ed.",ES,District,,ES,PK-8th,Early_Childhood_Program||,11,59,Mckinley Park,1,2,3,McKinley Park,17,7,170315905001033,-87.677541849810638,41.827774913893151,"3625 S Hoyne Ave
(41.827774913893, -87.67754184981)"
U49161,610506,TEAM HS,6201 S Stewart Ave,District,Network 11,Network 11,Network 11,8080,170993005916,8080,150162990250843,49161,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,JROTC||,20,68,Englewood,3,5,1,Englewood,4,2,170318346003043,-87.633018790843948,41.78148490414344,"6201 S Stewart Ave
(41.781484904143, -87.63301879084)"
U45231,610513,AIR FORCE HS,3630 S Wells St,District,Network 6,Network 6,Military,1055,170993006055,1055,150162990250848,45231,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,Military||,11,34,Armour Square,3,6,3,Bridgeport - Chinatown,18,2,170313406001012,-87.632756982804167,41.82814532263837,"3630 S Wells St
(41.828145322638, -87.63275698280)"
U46621,610518,VOISE HS,231 N Pine Ave,District,Network 3,Network 3,Network 3,1145,170993005984,1145,150162990250844,46621,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,AVID||,28,25,Austin,4,8,7,Austin,25,1,170312519003008,-87.761916373111617,41.885993287464288,"231 N Pine Ave
(41.885993287464, -87.76191637311)"
U29101,610520,LASALLE II,1148 N Honore St,District,Network 6,Network 6,Network 6,8040,170993099986,8040,150162990252955,29101,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Magnet||World_Language||Early_Childhood_Program||,1,24,West Town,2,4,5,Near North,10,1,170312422001001,-87.67369603158707,41.90291445754216,"1148 N Honore St
(41.902914457542, -87.67369603158)"
U29391,610521,"DAVIS, M",6730 S Paulina St,District,Network 11,Network 11,Network 11,7000,170993099993,7000,150162990252954,29391,CPS,Regular,"District, non-alternative",ES,District,,ES,K-8th,Magnet||Childrens_Engineering||STEM,15,67,West Englewood,16,32,7,Englewood,4,2,170316715001016,-87.666529883657475,41.771221111794006,"6730 S Paulina St
(41.771221111794, -87.66652988365)"
U28081,610523,EDISON PARK,6220 N Olcott Ave,District,Network 1,Network 1,Network 1,2085,170993099991,2085,150162990252953,28081,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,41,10,Norwood Park,10,20,9,Sauganash,28,9,170311003005026,-87.813771234231396,41.994237950143663,"6220 N Olcott Ave
(41.994237950143, -87.81377123423)"
U22041,610524,ALCOTT PREP HS,2957 N Hoyne Ave,District,Network 4,Network 4,Network 4,8035,170993006072,8035,150162990250849,22041,CPS,Regular,"District, non-alternative",HS,District,,ES-HS,9th-12th,AVID||,1,5,North Center,6,11,5,Lincoln Park,29,8,170310514002003,-87.680562012913271,41.935794556319749,"2957 N Hoyne Ave
(41.935794556319, -87.68056201291)"
U24731,610529,OGDEN HS,1250 W Erie St,District,Network 6,Network 6,Network 6,8083,170993006093,8083,150162990250855,24731,CPS,Regular,"District, non-alternative",HS,District,,ES-HS,6th-12th,Selective_Enrollment||International_Gifted||IB||,1,24,West Town,2,4,5,Near North,10,8,170312432001011,-87.659404683899581,41.893547638242893,"1250 W Erie St
(41.893547638242, -87.65940468389)"
U22251,610530,SOUTHSHORE,1415 E 70th St,District,Network 12,Network 12,Network 12,2015,,2015,150162990252960,22251,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,5,43,South Shore,13,26,1,South Shore,11,3,170314303003009,-87.59039610191904,41.767755109237946,"1415 E 70th St
(41.767755109237, -87.59039610191)"
U22441,610532,HERNANDEZ MS,3510 W 55th St,District,Network 8,Network 8,Network 8,8021,,8021,150162990252597,22441,CPS,Regular,"District, non-alternative",MS,District,,ES,6th-8th,NA||,14,63,Gage Park,11,22,4,McKinley Park,17,7,170316303002008,-87.711369921655745,41.793479330372755,"3510 W 55th St
(41.793479330372, -87.71136992165)"
U22581,610533,PRIETO,2231 N Central Ave,District,Network 3,Network 3,Network 3,8023,,8023,150162990252958,22581,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,37,19,Belmont Cragin,2,3,4,Belmont Cragin,26,8,170311912002000,-87.765780570738457,41.921317582747349,"2231 N Central Ave
(41.921317582747, -87.76578057073)"
U22591,610534,SKINNER NORTH,640 W Scott St,District,Network 4,Network 4,Network 4,8024,,8024,150162990252959,22591,CPS,Regular,"District, non-alternative",ES,District,,ES,K-6th,Selective_Enrollment||Classical||,27,8,Near North Side,5,9,7,Lincoln Park,29,2,170318422001043,-87.644841495329743,41.905109119638333,"640 W Scott St
(41.905109119638, -87.64484149532)"
U22691,610539,CAMRAS,3000 N Mango Ave,District,Network 3,Network 3,Network 3,8600,,8600,150162990252963,22691,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Magnet_Cluster||Childrens_Engineering||Early_Childhood_Program||STEM,30,19,Belmont Cragin,2,3,4,Belmont Cragin,26,12,170311904021030,-87.770127257807857,41.934930622963947,"3000 N Mango Ave
(41.934930622963, -87.77012725780)"
U22341,610541,LORCA,3231 N Springfield Ave,District,Network 4,Network 4,Network 4,8330,,8330,150162990252964,22341,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,30,21,Avondale,20,40,4,Logan,9,8,170318311004027,-87.724783123164741,41.940025913762227,"3231 N Springfield Ave
(41.940025913762, -87.72478312316)"
U22381,610542,WEST RIDGE,6700 N Whipple St,District,Network 2,Network 2,Network 2,8440,,8440,150162990252965,22381,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,50,2,West Ridge,8,16,9,Ravenswood,30,13,170310203012002,-87.70591720544131,42.002958994936549,"6700 N Whipple St
(42.002958994936, -87.70591720544)"
U46101,610543,SOLORIO HS,5400 S St Louis Ave,District,Network 8,Network 8,AUSL,8550,,8550,150162990250859,46101,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,NA||,14,63,Gage Park,11,22,4,McKinley Park,17,7,170316303002008,-87.711058822294049,41.795200555502703,"5400 S St Louis Ave
(41.795200555502, -87.71105882229)"
U22921,610544,AZUELA,4707 W Marquette Rd,District,Network 10,Network 10,Network 10,8660,,8660,150162990252966,22921,CPS,Regular,"District, non-alternative",ES,District,,ES,PK-8th,Early_Childhood_Program||,13,65,West Lawn,11,22,3,Chicago Lawn,8,11,170316505003014,-87.73992023347094,41.771079073048213,"4707 W Marquette Rd
(41.771079073048, -87.73992023347)"
U46631,610547,SOUTH SHORE INTL HS,1955 E 75th St,District,Network 12,Network 12,Network 12,8676,,8676,150162990250860,46631,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-11th,Selective_Enrollment||IB||CTE_CCA||JROTC||,8,43,South Shore,3,5,1,South Shore,11,4,170318342002000,-87.576352638117527,41.758791663328147,"1955 E 75th St
(41.758791663328, -87.57635263811)"
U22711,610548,STEM ACADEMY,1522 W Fillmore St,District,Network 6,Network 6,Network 6,8678,,8678,150162990252967,22711,CPS,Regular,"District, non-alternative",ES,District,,ES,K-5th,Magnet||Childrens_Engineering||Math_Science||Technology||STEM,2,28,Near West Side,5,9,7,Near West,23,2,170312831001003,-87.664969132873836,41.868575879621751,"1522 W Fillmore St
(41.868575879621, -87.66496913287)"
U66301,610557,PATHWAYS IN EDUCATION HS,3270 W 87th St,ALOP,Network 10,Network 10,Options,8687,170993006178,8687,150162990253794,66301,Option,ALOP,Alternative/District,HS,District,,HS,11th-12th,NA||,18,70,Ashburn,16,31,1,Ashburn,6,3,170317004023025,-87.704060067448481,41.735239022689647,"3270 W 87th St
(41.735239022689, -87.70406006744)"
U46611,610558,GOODE ACAD HS,7651 S Homan Ave,District,Network 10,Network 10,Network 10,9598,,9598,150162990250861,46611,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-10th,ECSS||STEM||,18,70,Ashburn,16,32,1,Ashburn,6,3,170317001001000,-87.707345347752195,41.753749802861918,"7651 S Homan Ave
(41.753749802861, -87.70734534775)"
U27091,610559,SHIELDS MIDDLE,2611 W 48th St,District,Network 8,Network 8,Network 8,9597,,9597,150162990252968,27091,CPS,Regular,"District, non-alternative",ES,District,,ES,5th-8th,NA||,14,58,Brighton Park,1,1,4,McKinley Park,17,7,170318428004006,-87.689779772960151,41.806491411235221,"2611 W 48th St
(41.806491411235, -87.68977977296)"
U46641,610561,CRANE MEDICAL PREP HS,2245 W Jackson Blvd,District,Network 6,Network 6,Network 6,9621,,9621,,46641,CPS,Regular,"District, non-alternative",HS,District,,HS,9th,Magnet||Medical||,2,28,Near West Side,5,9,7,Near West,23,2,170318380001026,-87.683301346697249,41.87694744418063,"2245 W Jackson Blvd
(41.876947444180, -87.68330134669)"
U46551,610563,BACK OF THE YARDS HS,2111 W 47th St,District,Network 8,Network 8,Network 8,9623,,9623,,46551,CPS,Regular,"District, non-alternative",HS,District,,HS,9th-12th,IB_Wall_to_Wall||,12,61,New City,1,2,4,McKinley Park,17,7,170316115002000,-87.677541367774694,41.808412543610629,"2111 W 47th St
(41.808412543610, -87.67754136777)"
U,610564,DISNEY II MAGNET HS,3900 N Lawndale Ave,District,Network 1,Network 1,Network 1,9626,,,,,,,,,,,,,,,,,,,,,,,,-87.721363511479794,41.952487669875865,"3900 N Lawndale Ave
(41.952487669875, -87.72136351147)"
U,610565,EXCEL ACADEMY - ENGLEWOOD HS,7141 S Morgan St,Contract,Network 11,Network 11,Options,9630,,9630,,,Option,Contract,Alternative/Contract,HS,Contract,,HS,,NA||,17,68,Englewood,16,31,1,Englewood,4,3,170316814004010,-87.649124346508884,41.763895973933458,"7141 S Morgan St
(41.763895973933, -87.64912434650)"
U,610566,MAGIC JOHNSON ACADEMY- NORTH LAWNDALE HS,3222 W Roosevelt Rd,ALOP,Network 5,Network 5,Options,9631,,9631,,,Option,ALOP,Alternative/District,HS,District,,HS,,NA||,24,29,North Lawndale,5,9,7,North Lawndale,19,2,170318430001029,-87.70660367627319,41.866477851545426,"3222 W Roosevelt Rd
(41.866477851545, -87.70660367627)"
U,610567,MAGIC JOHNSON ACADEMY- ROSELAND HS,10928 S. Halsted Ave,ALOP,Network 13,Network 13,Options,9632,,9632,,,Option,ALOP,Alternative/District,HS,District,,HS,,NA||,5,43,South Shore,13,26,2,South Shore,11,3,170314302003002,-87.642696968547668,41.695159839826466,"10928 S. Halsted Ave
(41.695159839826, -87.64269696854)"
U,610568,PATHWAYS IN EDUCATION - AVONDALE HS,3100 W Belmont Ave,ALOP,Network 4,Network 4,Options,9633,,9633,,,Option,ALOP,Alternative/District,HS,District,,HS,10th-12th,NA||,33,21,Avondale,20,40,4,Logan,9,8,170312101002020,-87.705206321933915,41.939433209705555,"3100 W Belmont Ave
(41.939433209705, -87.70520632193)"
U,610569,OMBUDSMAN - NORTHWEST HS,7500 N Harlem Ave,ALOP,Network 1,Network 1,Options,9634,,9634,,,Option,ALOP,Alternative/District,HS,District,,HS,,NA||,15,66,Chicago Lawn,1,1,7,Chicago Lawn,8,7,170316604002015,-87.806681772019061,42.017171239434326,"7500 N Harlem Ave
(42.017171239434, -87.80668177201)"
